hemmamal,bortamal,datum,sasong,segrare,id,plats,lag,status,gjorda_mål,insläppta_mål
2,2,1989-05-11,1989,lika,8971,hemma,IFK Göteborg,lika,2,2
2,2,1989-05-11,1989,lika,8971,borta,Gais,lika,2,2
0,0,1989-05-11,1989,lika,8972,hemma,Djurgården,lika,0,0
0,0,1989-05-11,1989,lika,8972,borta,AIK,lika,0,0
0,1,1989-05-15,1989,borta,8973,hemma,Västra Frölunda,förlust,0,1
0,1,1989-05-15,1989,borta,8973,borta,Djurgården,seger,1,0
0,0,1989-05-15,1989,lika,8974,hemma,IFK Norrköping,lika,0,0
0,0,1989-05-15,1989,lika,8974,borta,Sundsvall,lika,0,0
1,1,1989-05-15,1989,lika,8975,hemma,Halmstad,lika,1,1
1,1,1989-05-15,1989,lika,8975,borta,Örgryte,lika,1,1
0,1,1989-05-15,1989,borta,8976,hemma,Gais,förlust,0,1
0,1,1989-05-15,1989,borta,8976,borta,Örebro,seger,1,0
0,1,1989-05-15,1989,borta,8977,hemma,Brage,förlust,0,1
0,1,1989-05-15,1989,borta,8977,borta,Malmö FF,seger,1,0
0,0,1989-05-15,1989,lika,8978,hemma,AIK,lika,0,0
0,0,1989-05-15,1989,lika,8978,borta,IFK Göteborg,lika,0,0
0,5,1989-05-20,1989,borta,8979,hemma,Västra Frölunda,förlust,0,5
0,5,1989-05-20,1989,borta,8979,borta,AIK,seger,5,0
0,2,1989-05-21,1989,borta,8980,hemma,Örgryte,förlust,0,2
0,2,1989-05-21,1989,borta,8980,borta,IFK Göteborg,seger,2,0
3,0,1989-05-21,1989,hemma,8981,hemma,Malmö FF,seger,3,0
3,0,1989-05-21,1989,hemma,8981,borta,Örebro,förlust,0,3
1,0,1989-05-21,1989,hemma,8982,hemma,Halmstad,seger,1,0
1,0,1989-05-21,1989,hemma,8982,borta,Gais,förlust,0,1
1,1,1989-05-21,1989,lika,8983,hemma,Djurgården,lika,1,1
1,1,1989-05-21,1989,lika,8983,borta,Sundsvall,lika,1,1
3,4,1989-05-21,1989,borta,8984,hemma,Brage,förlust,3,4
3,4,1989-05-21,1989,borta,8984,borta,IFK Norrköping,seger,4,3
1,1,1989-05-27,1989,lika,8985,hemma,Gais,lika,1,1
1,1,1989-05-27,1989,lika,8985,borta,Brage,lika,1,1
1,1,1989-05-28,1989,lika,8986,hemma,Örebro,lika,1,1
1,1,1989-05-28,1989,lika,8986,borta,Örgryte,lika,1,1
2,1,1989-05-28,1989,hemma,8987,hemma,Sundsvall,seger,2,1
2,1,1989-05-28,1989,hemma,8987,borta,Västra Frölunda,förlust,1,2
0,1,1989-05-28,1989,borta,8988,hemma,IFK Norrköping,förlust,0,1
0,1,1989-05-28,1989,borta,8988,borta,Malmö FF,seger,1,0
1,3,1989-05-28,1989,borta,8989,hemma,IFK Göteborg,förlust,1,3
1,3,1989-05-28,1989,borta,8989,borta,Djurgården,seger,3,1
2,3,1989-05-28,1989,borta,8990,hemma,AIK,förlust,2,3
2,3,1989-05-28,1989,borta,8990,borta,Halmstad,seger,3,2
1,3,1989-06-03,1989,borta,8991,hemma,Västra Frölunda,förlust,1,3
1,3,1989-06-03,1989,borta,8991,borta,Brage,seger,3,1
1,2,1989-06-04,1989,borta,8992,hemma,Örebro,förlust,1,2
1,2,1989-06-04,1989,borta,8992,borta,IFK Göteborg,seger,2,1
4,1,1989-06-04,1989,hemma,8993,hemma,IFK Norrköping,seger,4,1
4,1,1989-06-04,1989,hemma,8993,borta,Djurgården,förlust,1,4
2,1,1989-06-04,1989,hemma,8994,hemma,Halmstad,seger,2,1
2,1,1989-06-04,1989,hemma,8994,borta,Sundsvall,förlust,1,2
0,0,1989-06-04,1989,lika,8995,hemma,Gais,lika,0,0
0,0,1989-06-04,1989,lika,8995,borta,Örgryte,lika,0,0
0,3,1989-06-04,1989,borta,8996,hemma,AIK,förlust,0,3
0,3,1989-06-04,1989,borta,8996,borta,Malmö FF,seger,3,0
1,1,1989-06-10,1989,lika,8997,hemma,Örgryte,lika,1,1
1,1,1989-06-10,1989,lika,8997,borta,AIK,lika,1,1
1,2,1989-06-11,1989,borta,8998,hemma,Sundsvall,förlust,1,2
1,2,1989-06-11,1989,borta,8998,borta,Örebro,seger,2,1
4,0,1989-06-11,1989,hemma,8999,hemma,Malmö FF,seger,4,0
4,0,1989-06-11,1989,hemma,8999,borta,Västra Frölunda,förlust,0,4
3,1,1989-06-11,1989,hemma,9000,hemma,IFK Göteborg,seger,3,1
3,1,1989-06-11,1989,hemma,9000,borta,IFK Norrköping,förlust,1,3
3,2,1989-06-11,1989,hemma,9001,hemma,Djurgården,seger,3,2
3,2,1989-06-11,1989,hemma,9001,borta,Gais,förlust,2,3
0,1,1989-06-11,1989,borta,9002,hemma,Brage,förlust,0,1
0,1,1989-06-11,1989,borta,9002,borta,Halmstad,seger,1,0
2,1,1989-06-21,1989,hemma,9003,hemma,Örgryte,seger,2,1
2,1,1989-06-21,1989,hemma,9003,borta,IFK Norrköping,förlust,1,2
0,1,1989-06-21,1989,borta,9004,hemma,Djurgården,förlust,0,1
0,1,1989-06-21,1989,borta,9004,borta,Örebro,seger,1,0
1,1,1989-06-22,1989,lika,9005,hemma,Sundsvall,lika,1,1
1,1,1989-06-22,1989,lika,9005,borta,Malmö FF,lika,1,1
3,1,1989-06-25,1989,hemma,9006,hemma,Örebro,seger,3,1
3,1,1989-06-25,1989,hemma,9006,borta,Djurgården,förlust,1,3
3,4,1989-06-25,1989,borta,9007,hemma,Västra Frölunda,förlust,3,4
3,4,1989-06-25,1989,borta,9007,borta,Halmstad,seger,4,3
2,1,1989-06-25,1989,hemma,9008,hemma,Sundsvall,seger,2,1
2,1,1989-06-25,1989,hemma,9008,borta,IFK Göteborg,förlust,1,2
4,0,1989-06-25,1989,hemma,9009,hemma,IFK Norrköping,seger,4,0
4,0,1989-06-25,1989,hemma,9009,borta,Örgryte,förlust,0,4
1,1,1989-06-25,1989,lika,9010,hemma,Gais,lika,1,1
1,1,1989-06-25,1989,lika,9010,borta,Malmö FF,lika,1,1
2,0,1989-06-25,1989,hemma,9011,hemma,Brage,seger,2,0
2,0,1989-06-25,1989,hemma,9011,borta,AIK,förlust,0,2
1,4,1989-06-28,1989,borta,9012,hemma,IFK Göteborg,förlust,1,4
1,4,1989-06-28,1989,borta,9012,borta,Västra Frölunda,seger,4,1
0,0,1989-06-29,1989,lika,9013,hemma,Örebro,lika,0,0
0,0,1989-06-29,1989,lika,9013,borta,AIK,lika,0,0
2,1,1989-07-09,1989,hemma,9014,hemma,Malmö FF,seger,2,1
2,1,1989-07-09,1989,hemma,9014,borta,Gais,förlust,1,2
1,2,1989-07-09,1989,borta,9015,hemma,Halmstad,förlust,1,2
1,2,1989-07-09,1989,borta,9015,borta,Västra Frölunda,seger,2,1
3,1,1989-07-09,1989,hemma,9016,hemma,IFK Göteborg,seger,3,1
3,1,1989-07-09,1989,hemma,9016,borta,Sundsvall,förlust,1,3
0,0,1989-07-09,1989,lika,9017,hemma,AIK,lika,0,0
0,0,1989-07-09,1989,lika,9017,borta,Brage,lika,0,0
0,0,1989-07-16,1989,lika,9018,hemma,Örgryte,lika,0,0
0,0,1989-07-16,1989,lika,9018,borta,Brage,lika,0,0
3,2,1989-07-16,1989,hemma,9019,hemma,IFK Norrköping,seger,3,2
3,2,1989-07-16,1989,hemma,9019,borta,Gais,förlust,2,3
1,0,1989-07-23,1989,hemma,9020,hemma,Gais,seger,1,0
1,0,1989-07-23,1989,hemma,9020,borta,Sundsvall,förlust,0,1
0,3,1989-07-23,1989,borta,9021,hemma,AIK,förlust,0,3
0,3,1989-07-23,1989,borta,9021,borta,IFK Norrköping,seger,3,0
0,0,1989-07-26,1989,lika,9022,hemma,Västra Frölunda,lika,0,0
0,0,1989-07-26,1989,lika,9022,borta,Örebro,lika,0,0
4,0,1989-07-26,1989,hemma,9023,hemma,Malmö FF,seger,4,0
4,0,1989-07-26,1989,hemma,9023,borta,Örgryte,förlust,0,4
3,1,1989-07-26,1989,hemma,9024,hemma,Halmstad,seger,3,1
3,1,1989-07-26,1989,hemma,9024,borta,IFK Göteborg,förlust,1,3
0,2,1989-07-26,1989,borta,9025,hemma,Brage,förlust,0,2
0,2,1989-07-26,1989,borta,9025,borta,Djurgården,seger,2,0
0,1,1989-08-06,1989,borta,9026,hemma,IFK Göteborg,förlust,0,1
0,1,1989-08-06,1989,borta,9026,borta,Brage,seger,1,0
0,1,1989-08-08,1989,borta,9027,hemma,Djurgården,förlust,0,1
0,1,1989-08-08,1989,borta,9027,borta,Halmstad,seger,1,0
2,0,1989-08-13,1989,hemma,9028,hemma,Örebro,seger,2,0
2,0,1989-08-13,1989,hemma,9028,borta,Halmstad,förlust,0,2
0,1,1989-08-13,1989,borta,9029,hemma,Sundsvall,förlust,0,1
0,1,1989-08-13,1989,borta,9029,borta,Örgryte,seger,1,0
7,1,1989-08-13,1989,hemma,9030,hemma,IFK Norrköping,seger,7,1
7,1,1989-08-13,1989,hemma,9030,borta,Västra Frölunda,förlust,1,7
2,0,1989-08-13,1989,hemma,9031,hemma,Gais,seger,2,0
2,0,1989-08-13,1989,hemma,9031,borta,AIK,förlust,0,2
1,0,1989-08-13,1989,hemma,9032,hemma,Djurgården,seger,1,0
1,0,1989-08-13,1989,hemma,9032,borta,Malmö FF,förlust,0,1
0,1,1989-08-19,1989,borta,9033,hemma,Örgryte,förlust,0,1
0,1,1989-08-19,1989,borta,9033,borta,Djurgården,seger,1,0
1,1,1989-08-20,1989,lika,9034,hemma,Västra Frölunda,lika,1,1
1,1,1989-08-20,1989,lika,9034,borta,Gais,lika,1,1
3,0,1989-08-20,1989,hemma,9035,hemma,Malmö FF,seger,3,0
3,0,1989-08-20,1989,hemma,9035,borta,IFK Göteborg,förlust,0,3
0,1,1989-08-20,1989,borta,9036,hemma,Halmstad,förlust,0,1
0,1,1989-08-20,1989,borta,9036,borta,IFK Norrköping,seger,1,0
0,3,1989-08-20,1989,borta,9037,hemma,Brage,förlust,0,3
0,3,1989-08-20,1989,borta,9037,borta,Örebro,seger,3,0
4,2,1989-08-20,1989,hemma,9038,hemma,AIK,seger,4,2
4,2,1989-08-20,1989,hemma,9038,borta,Sundsvall,förlust,2,4
1,2,1989-08-26,1989,borta,9039,hemma,Örgryte,förlust,1,2
1,2,1989-08-26,1989,borta,9039,borta,Halmstad,seger,2,1
0,3,1989-08-27,1989,borta,9040,hemma,Örebro,förlust,0,3
0,3,1989-08-27,1989,borta,9040,borta,Gais,seger,3,0
4,0,1989-08-27,1989,hemma,9041,hemma,Sundsvall,seger,4,0
4,0,1989-08-27,1989,hemma,9041,borta,IFK Norrköping,förlust,0,4
2,0,1989-08-27,1989,hemma,9042,hemma,Malmö FF,seger,2,0
2,0,1989-08-27,1989,hemma,9042,borta,Brage,förlust,0,2
4,1,1989-08-27,1989,hemma,9043,hemma,IFK Göteborg,seger,4,1
4,1,1989-08-27,1989,hemma,9043,borta,AIK,förlust,1,4
2,0,1989-08-27,1989,hemma,9044,hemma,Djurgården,seger,2,0
2,0,1989-08-27,1989,hemma,9044,borta,Västra Frölunda,förlust,0,2
2,1,1989-08-30,1989,hemma,9045,hemma,Gais,seger,2,1
2,1,1989-08-30,1989,hemma,9045,borta,IFK Göteborg,förlust,1,2
1,2,1989-08-31,1989,borta,9046,hemma,Västra Frölunda,förlust,1,2
1,2,1989-08-31,1989,borta,9046,borta,Örgryte,seger,2,1
2,0,1989-08-31,1989,hemma,9047,hemma,IFK Norrköping,seger,2,0
2,0,1989-08-31,1989,hemma,9047,borta,Örebro,förlust,0,2
0,2,1989-08-31,1989,borta,9048,hemma,Halmstad,förlust,0,2
0,2,1989-08-31,1989,borta,9048,borta,Malmö FF,seger,2,0
4,1,1989-08-31,1989,hemma,9049,hemma,Brage,seger,4,1
4,1,1989-08-31,1989,hemma,9049,borta,Sundsvall,förlust,1,4
1,1,1989-08-31,1989,lika,9050,hemma,AIK,lika,1,1
1,1,1989-08-31,1989,lika,9050,borta,Djurgården,lika,1,1
1,3,1989-09-09,1989,borta,9051,hemma,Västra Frölunda,förlust,1,3
1,3,1989-09-09,1989,borta,9051,borta,Sundsvall,seger,3,1
0,2,1989-09-09,1989,borta,9052,hemma,Djurgården,förlust,0,2
0,2,1989-09-09,1989,borta,9052,borta,IFK Göteborg,seger,2,0
0,2,1989-09-10,1989,borta,9053,hemma,Örgryte,förlust,0,2
0,2,1989-09-10,1989,borta,9053,borta,Örebro,seger,2,0
1,1,1989-09-10,1989,lika,9054,hemma,Malmö FF,lika,1,1
1,1,1989-09-10,1989,lika,9054,borta,IFK Norrköping,lika,1,1
1,2,1989-09-10,1989,borta,9055,hemma,Halmstad,förlust,1,2
1,2,1989-09-10,1989,borta,9055,borta,AIK,seger,2,1
1,3,1989-09-10,1989,borta,9056,hemma,Brage,förlust,1,3
1,3,1989-09-10,1989,borta,9056,borta,Gais,seger,3,1
4,0,1989-09-16,1989,hemma,9057,hemma,Gais,seger,4,0
4,0,1989-09-16,1989,hemma,9057,borta,Halmstad,förlust,0,4
0,0,1989-09-17,1989,lika,9058,hemma,Örebro,lika,0,0
0,0,1989-09-17,1989,lika,9058,borta,Malmö FF,lika,0,0
2,2,1989-09-17,1989,lika,9059,hemma,Sundsvall,lika,2,2
2,2,1989-09-17,1989,lika,9059,borta,Djurgården,lika,2,2
3,0,1989-09-17,1989,hemma,9060,hemma,IFK Norrköping,seger,3,0
3,0,1989-09-17,1989,hemma,9060,borta,Brage,förlust,0,3
0,1,1989-09-17,1989,borta,9061,hemma,IFK Göteborg,förlust,0,1
0,1,1989-09-17,1989,borta,9061,borta,Örgryte,seger,1,0
5,3,1989-09-17,1989,hemma,9062,hemma,AIK,seger,5,3
5,3,1989-09-17,1989,hemma,9062,borta,Västra Frölunda,förlust,3,5
1,2,1989-09-21,1989,borta,9063,hemma,Örgryte,förlust,1,2
1,2,1989-09-21,1989,borta,9063,borta,Gais,seger,2,1
1,0,1989-09-23,1989,hemma,9064,hemma,IFK Göteborg,seger,1,0
1,0,1989-09-23,1989,hemma,9064,borta,Örebro,förlust,0,1
2,2,1989-09-24,1989,lika,9065,hemma,Sundsvall,lika,2,2
2,2,1989-09-24,1989,lika,9065,borta,Halmstad,lika,2,2
1,1,1989-09-24,1989,lika,9066,hemma,Malmö FF,lika,1,1
1,1,1989-09-24,1989,lika,9066,borta,AIK,lika,1,1
0,1,1989-09-24,1989,borta,9067,hemma,Djurgården,förlust,0,1
0,1,1989-09-24,1989,borta,9067,borta,IFK Norrköping,seger,1,0
2,1,1989-09-24,1989,hemma,9068,hemma,Brage,seger,2,1
2,1,1989-09-24,1989,hemma,9068,borta,Västra Frölunda,förlust,1,2
3,2,1989-10-01,1989,hemma,9069,hemma,Örebro,seger,3,2
3,2,1989-10-01,1989,hemma,9069,borta,Sundsvall,förlust,2,3
2,0,1989-10-01,1989,hemma,9070,hemma,Västra Frölunda,seger,2,0
2,0,1989-10-01,1989,hemma,9070,borta,Malmö FF,förlust,0,2
1,1,1989-10-01,1989,lika,9071,hemma,IFK Norrköping,lika,1,1
1,1,1989-10-01,1989,lika,9071,borta,IFK Göteborg,lika,1,1
1,0,1989-10-01,1989,hemma,9072,hemma,Halmstad,seger,1,0
1,0,1989-10-01,1989,hemma,9072,borta,Brage,förlust,0,1
0,0,1989-10-01,1989,lika,9073,hemma,Gais,lika,0,0
0,0,1989-10-01,1989,lika,9073,borta,Djurgården,lika,0,0
0,0,1989-10-01,1989,lika,9074,hemma,AIK,lika,0,0
0,0,1989-10-01,1989,lika,9074,borta,Örgryte,lika,0,0
0,2,1990-04-04,1990,borta,9075,hemma,Örgryte,förlust,0,2
0,2,1990-04-04,1990,borta,9075,borta,Örebro,seger,2,0
1,0,1990-04-04,1990,hemma,9076,hemma,AIK,seger,1,0
1,0,1990-04-04,1990,hemma,9076,borta,Brage,förlust,0,1
6,0,1990-04-07,1990,hemma,9077,hemma,IFK Norrköping,seger,6,0
6,0,1990-04-07,1990,hemma,9077,borta,IFK Göteborg,förlust,0,6
0,0,1990-04-08,1990,lika,9078,hemma,Malmö FF,lika,0,0
0,0,1990-04-08,1990,lika,9078,borta,Djurgården,lika,0,0
1,2,1990-04-08,1990,borta,9079,hemma,Hammarby,förlust,1,2
1,2,1990-04-08,1990,borta,9079,borta,Halmstad,seger,2,1
3,0,1990-04-08,1990,hemma,9080,hemma,Gais,seger,3,0
3,0,1990-04-08,1990,hemma,9080,borta,Öster,förlust,0,3
1,1,1990-04-13,1990,lika,9081,hemma,Brage,lika,1,1
1,1,1990-04-13,1990,lika,9081,borta,Gais,lika,1,1
5,2,1990-04-16,1990,hemma,9082,hemma,Öster,seger,5,2
5,2,1990-04-16,1990,hemma,9082,borta,Hammarby,förlust,2,5
0,0,1990-04-16,1990,lika,9083,hemma,Örebro,lika,0,0
0,0,1990-04-16,1990,lika,9083,borta,Malmö FF,lika,0,0
0,1,1990-04-16,1990,borta,9084,hemma,Halmstad,förlust,0,1
0,1,1990-04-16,1990,borta,9084,borta,Örgryte,seger,1,0
5,0,1990-04-16,1990,hemma,9085,hemma,IFK Göteborg,seger,5,0
5,0,1990-04-16,1990,hemma,9085,borta,AIK,förlust,0,5
0,2,1990-04-16,1990,borta,9086,hemma,Djurgården,förlust,0,2
0,2,1990-04-16,1990,borta,9086,borta,IFK Norrköping,seger,2,0
2,0,1990-04-19,1990,hemma,9087,hemma,Gais,seger,2,0
2,0,1990-04-19,1990,hemma,9087,borta,IFK Norrköping,förlust,0,2
2,1,1990-04-19,1990,hemma,9088,hemma,AIK,seger,2,1
2,1,1990-04-19,1990,hemma,9088,borta,Halmstad,förlust,1,2
1,0,1990-04-21,1990,hemma,9089,hemma,Öster,seger,1,0
1,0,1990-04-21,1990,hemma,9089,borta,Örgryte,förlust,0,1
0,1,1990-04-22,1990,borta,9090,hemma,Hammarby,förlust,0,1
0,1,1990-04-22,1990,borta,9090,borta,Malmö FF,seger,1,0
2,1,1990-04-22,1990,hemma,9091,hemma,IFK Göteborg,seger,2,1
2,1,1990-04-22,1990,hemma,9091,borta,Djurgården,förlust,1,2
0,1,1990-04-22,1990,borta,9092,hemma,Brage,förlust,0,1
0,1,1990-04-22,1990,borta,9092,borta,Örebro,seger,1,0
3,0,1990-04-29,1990,hemma,9093,hemma,Örgryte,seger,3,0
3,0,1990-04-29,1990,hemma,9093,borta,Hammarby,förlust,0,3
4,1,1990-04-29,1990,hemma,9094,hemma,IFK Norrköping,seger,4,1
4,1,1990-04-29,1990,hemma,9094,borta,AIK,förlust,1,4
0,0,1990-04-29,1990,lika,9095,hemma,Malmö FF,lika,0,0
0,0,1990-04-29,1990,lika,9095,borta,Gais,lika,0,0
1,0,1990-04-29,1990,hemma,9096,hemma,Halmstad,seger,1,0
1,0,1990-04-29,1990,hemma,9096,borta,IFK Göteborg,förlust,0,1
1,1,1990-04-29,1990,lika,9097,hemma,Djurgården,lika,1,1
1,1,1990-04-29,1990,lika,9097,borta,Brage,lika,1,1
0,0,1990-05-01,1990,lika,9098,hemma,Örebro,lika,0,0
0,0,1990-05-01,1990,lika,9098,borta,Öster,lika,0,0
1,0,1990-05-03,1990,hemma,9099,hemma,AIK,seger,1,0
1,0,1990-05-03,1990,hemma,9099,borta,Örgryte,förlust,0,1
1,0,1990-05-05,1990,hemma,9100,hemma,IFK Norrköping,seger,1,0
1,0,1990-05-05,1990,hemma,9100,borta,Malmö FF,förlust,0,1
2,0,1990-05-06,1990,hemma,9101,hemma,Öster,seger,2,0
2,0,1990-05-06,1990,hemma,9101,borta,IFK Göteborg,förlust,0,2
3,0,1990-05-06,1990,hemma,9102,hemma,Hammarby,seger,3,0
3,0,1990-05-06,1990,hemma,9102,borta,Djurgården,förlust,0,3
0,1,1990-05-06,1990,borta,9103,hemma,Gais,förlust,0,1
0,1,1990-05-06,1990,borta,9103,borta,Örebro,seger,1,0
1,1,1990-05-06,1990,lika,9104,hemma,Brage,lika,1,1
1,1,1990-05-06,1990,lika,9104,borta,Halmstad,lika,1,1
4,1,1990-05-13,1990,hemma,9105,hemma,Örebro,seger,4,1
4,1,1990-05-13,1990,hemma,9105,borta,Hammarby,förlust,1,4
2,3,1990-05-13,1990,borta,9106,hemma,Malmö FF,förlust,2,3
2,3,1990-05-13,1990,borta,9106,borta,AIK,seger,3,2
0,2,1990-05-13,1990,borta,9107,hemma,Halmstad,förlust,0,2
0,2,1990-05-13,1990,borta,9107,borta,IFK Norrköping,seger,2,0
1,0,1990-05-13,1990,hemma,9108,hemma,IFK Göteborg,seger,1,0
1,0,1990-05-13,1990,hemma,9108,borta,Brage,förlust,0,1
4,0,1990-05-13,1990,hemma,9109,hemma,Djurgården,seger,4,0
4,0,1990-05-13,1990,hemma,9109,borta,Öster,förlust,0,4
2,0,1990-05-14,1990,hemma,9110,hemma,Örgryte,seger,2,0
2,0,1990-05-14,1990,hemma,9110,borta,Gais,förlust,0,2
1,0,1990-05-16,1990,hemma,9111,hemma,AIK,seger,1,0
1,0,1990-05-16,1990,hemma,9111,borta,Djurgården,förlust,0,1
2,0,1990-05-17,1990,hemma,9112,hemma,Öster,seger,2,0
2,0,1990-05-17,1990,hemma,9112,borta,Halmstad,förlust,0,2
2,2,1990-05-17,1990,lika,9113,hemma,IFK Norrköping,lika,2,2
2,2,1990-05-17,1990,lika,9113,borta,Örebro,lika,2,2
0,2,1990-05-17,1990,borta,9114,hemma,Malmö FF,förlust,0,2
0,2,1990-05-17,1990,borta,9114,borta,Örgryte,seger,2,0
3,1,1990-05-17,1990,hemma,9115,hemma,Hammarby,seger,3,1
3,1,1990-05-17,1990,hemma,9115,borta,Brage,förlust,1,3
0,1,1990-05-17,1990,borta,9116,hemma,Gais,förlust,0,1
0,1,1990-05-17,1990,borta,9116,borta,IFK Göteborg,seger,1,0
3,0,1990-05-20,1990,hemma,9117,hemma,Örebro,seger,3,0
3,0,1990-05-20,1990,hemma,9117,borta,AIK,förlust,0,3
1,2,1990-05-20,1990,borta,9118,hemma,Halmstad,förlust,1,2
1,2,1990-05-20,1990,borta,9118,borta,Malmö FF,seger,2,1
2,2,1990-05-20,1990,lika,9119,hemma,IFK Göteborg,lika,2,2
2,2,1990-05-20,1990,lika,9119,borta,Hammarby,lika,2,2
2,1,1990-05-20,1990,hemma,9120,hemma,Djurgården,seger,2,1
2,1,1990-05-20,1990,hemma,9120,borta,Gais,förlust,1,2
1,1,1990-05-20,1990,lika,9121,hemma,Brage,lika,1,1
1,1,1990-05-20,1990,lika,9121,borta,Öster,lika,1,1
1,1,1990-05-21,1990,lika,9122,hemma,Örgryte,lika,1,1
1,1,1990-05-21,1990,lika,9122,borta,IFK Norrköping,lika,1,1
2,6,1990-07-22,1990,borta,9123,hemma,Örebro,förlust,2,6
2,6,1990-07-22,1990,borta,9123,borta,IFK Göteborg,seger,6,2
3,1,1990-07-22,1990,hemma,9124,hemma,IFK Norrköping,seger,3,1
3,1,1990-07-22,1990,hemma,9124,borta,Hammarby,förlust,1,3
1,1,1990-07-22,1990,lika,9125,hemma,Malmö FF,lika,1,1
1,1,1990-07-22,1990,lika,9125,borta,Öster,lika,1,1
0,0,1990-07-22,1990,lika,9126,hemma,Halmstad,lika,0,0
0,0,1990-07-22,1990,lika,9126,borta,Djurgården,lika,0,0
2,2,1990-07-22,1990,lika,9127,hemma,AIK,lika,2,2
2,2,1990-07-22,1990,lika,9127,borta,Gais,lika,2,2
1,3,1990-07-23,1990,borta,9128,hemma,Örgryte,förlust,1,3
1,3,1990-07-23,1990,borta,9128,borta,Brage,seger,3,1
0,2,1990-07-25,1990,borta,9129,hemma,Hammarby,förlust,0,2
0,2,1990-07-25,1990,borta,9129,borta,Gais,seger,2,0
1,0,1990-07-26,1990,hemma,9130,hemma,Öster,seger,1,0
1,0,1990-07-26,1990,hemma,9130,borta,AIK,förlust,0,1
7,1,1990-07-26,1990,hemma,9131,hemma,Djurgården,seger,7,1
7,1,1990-07-26,1990,hemma,9131,borta,Örgryte,förlust,1,7
3,0,1990-07-30,1990,hemma,9132,hemma,Halmstad,seger,3,0
3,0,1990-07-30,1990,hemma,9132,borta,Örebro,förlust,0,3
0,0,1990-07-30,1990,lika,9133,hemma,IFK Göteborg,lika,0,0
0,0,1990-07-30,1990,lika,9133,borta,Malmö FF,lika,0,0
1,1,1990-07-30,1990,lika,9134,hemma,Brage,lika,1,1
1,1,1990-07-30,1990,lika,9134,borta,IFK Norrköping,lika,1,1
0,0,1990-08-01,1990,lika,9135,hemma,Gais,lika,0,0
0,0,1990-08-01,1990,lika,9135,borta,Halmstad,lika,0,0
2,0,1990-08-01,1990,hemma,9136,hemma,AIK,seger,2,0
2,0,1990-08-01,1990,hemma,9136,borta,Hammarby,förlust,0,2
0,3,1990-08-02,1990,borta,9137,hemma,Örgryte,förlust,0,3
0,3,1990-08-02,1990,borta,9137,borta,IFK Göteborg,seger,3,0
0,1,1990-08-02,1990,borta,9138,hemma,Örebro,förlust,0,1
0,1,1990-08-02,1990,borta,9138,borta,Djurgården,seger,1,0
2,2,1990-08-02,1990,lika,9139,hemma,IFK Norrköping,lika,2,2
2,2,1990-08-02,1990,lika,9139,borta,Öster,lika,2,2
0,1,1990-08-02,1990,borta,9140,hemma,Malmö FF,förlust,0,1
0,1,1990-08-02,1990,borta,9140,borta,Brage,seger,1,0
1,0,1990-08-05,1990,hemma,9141,hemma,Öster,seger,1,0
1,0,1990-08-05,1990,hemma,9141,borta,Malmö FF,förlust,0,1
1,0,1990-08-05,1990,hemma,9142,hemma,IFK Göteborg,seger,1,0
1,0,1990-08-05,1990,hemma,9142,borta,Örebro,förlust,0,1
2,0,1990-08-05,1990,hemma,9143,hemma,Djurgården,seger,2,0
2,0,1990-08-05,1990,hemma,9143,borta,Halmstad,förlust,0,2
1,1,1990-08-05,1990,lika,9144,hemma,Brage,lika,1,1
1,1,1990-08-05,1990,lika,9144,borta,Örgryte,lika,1,1
2,0,1990-08-06,1990,hemma,9145,hemma,Hammarby,seger,2,0
2,0,1990-08-06,1990,hemma,9145,borta,IFK Norrköping,förlust,0,2
1,0,1990-08-06,1990,hemma,9146,hemma,Gais,seger,1,0
1,0,1990-08-06,1990,hemma,9146,borta,AIK,förlust,0,1
0,1,1990-08-12,1990,borta,9147,hemma,Örgryte,förlust,0,1
0,1,1990-08-12,1990,borta,9147,borta,AIK,seger,1,0
1,0,1990-08-12,1990,hemma,9148,hemma,Örebro,seger,1,0
1,0,1990-08-12,1990,hemma,9148,borta,Gais,förlust,0,1
2,0,1990-08-12,1990,hemma,9149,hemma,Malmö FF,seger,2,0
2,0,1990-08-12,1990,hemma,9149,borta,IFK Norrköping,förlust,0,2
2,1,1990-08-12,1990,hemma,9150,hemma,Halmstad,seger,2,1
2,1,1990-08-12,1990,hemma,9150,borta,Brage,förlust,1,2
2,0,1990-08-13,1990,hemma,9151,hemma,IFK Göteborg,seger,2,0
2,0,1990-08-13,1990,hemma,9151,borta,Öster,förlust,0,2
9,1,1990-08-13,1990,hemma,9152,hemma,Djurgården,seger,9,1
9,1,1990-08-13,1990,hemma,9152,borta,Hammarby,förlust,1,9
1,1,1990-08-15,1990,lika,9153,hemma,AIK,lika,1,1
1,1,1990-08-15,1990,lika,9153,borta,Malmö FF,lika,1,1
3,1,1990-08-16,1990,hemma,9154,hemma,Öster,seger,3,1
3,1,1990-08-16,1990,hemma,9154,borta,Djurgården,förlust,1,3
3,1,1990-08-16,1990,hemma,9155,hemma,IFK Norrköping,seger,3,1
3,1,1990-08-16,1990,hemma,9155,borta,Halmstad,förlust,1,3
0,2,1990-08-16,1990,borta,9156,hemma,Hammarby,förlust,0,2
0,2,1990-08-16,1990,borta,9156,borta,Örebro,seger,2,0
